Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA20,SMA50,EMA20,signal,signal_change
2025-06-04 00:00:00+05:30,2478.732587057114,2501.720832824176,2439.8525646487296,2488.127685546875,552667,0.0,0.0,2514.3331146240234,2514.3331146240234,2501.7664452009594,0,0.0
2025-06-05 00:00:00+05:30,2493.7250183319943,2528.80717932249,2486.2288509422187,2503.1201171875,673209,0.0,0.0,2513.673526539522,2513.673526539522,2501.895366342535,0,0.0
2025-06-06 00:00:00+05:30,2513.6146000988706,2551.9951212317815,2502.7202684217455,2532.90478515625,640680,0.0,0.0,2514.741929796007,2514.741929796007,2504.8486443247934,0,0.0
2025-06-09 00:00:00+05:30,2543.699379895506,2602.7692744966716,2523.2098564032235,2580.780517578125,1711167,0.0,0.0,2518.217644942434,2518.217644942434,2512.0802513013014,0,0.0
2025-06-10 00:00:00+05:30,2598.6712457085496,2661.8388979549095,2576.3825935287246,2611.7646484375,2084054,0.0,0.0,2522.8949951171876,2522.8949951171876,2521.5740034095106,0,0.0
2025-06-11 00:00:00+05:30,2628.6559695136343,2629.555411972903,2561.790255576076,2579.880859375,745432,0.0,0.0,2528.8569458007814,2525.6086077008927,2527.127037310986,1,1.0
2025-06-12 00:00:00+05:30,2590.175521247491,2600.470305867311,2528.7069530218605,2542.39990234375,955097,0.0,0.0,2530.0413330078127,2526.3718483664775,2528.581595885535,1,0.0
2025-06-13 00:00:00+05:30,2498.0,2516.0,2460.0,2507.89990234375,695869,1.3,0.0,2527.751611328125,2525.5687202785325,2526.6119107863174,0,-1.0
2025-06-16 00:00:00+05:30,2500.0,2563.300048828125,2462.0,2544.0,956459,0.0,0.0,2527.9865234375,2526.3366902669272,2528.2679192828587,1,1.0
2025-06-17 00:00:00+05:30,2535.0,2539.60009765625,2479.0,2488.5,703343,0.0,0.0,2527.3954467773438,2524.82322265625,2524.480498398777,0,-1.0
2025-06-18 00:00:00+05:30,2491.89990234375,2495.89990234375,2445.39990234375,2459.10009765625,667044,0.0,0.0,2525.3943481445312,2522.29541015625,2518.2537935661553,0,0.0
2025-06-19 00:00:00+05:30,2466.300048828125,2468.89990234375,2405.10009765625,2420.60009765625,688209,0.0,0.0,2522.10791015625,2518.5289171006943,2508.9534415747357,0,0.0
2025-06-20 00:00:00+05:30,2428.0,2461.300048828125,2415.0,2448.39990234375,3002549,0.0,0.0,2517.592810058594,2516.0243094308034,2503.1864378384516,0,0.0
2025-06-23 00:00:00+05:30,2438.0,2492.60009765625,2421.0,2472.0,790533,0.0,0.0,2513.872912597656,2514.5062297952586,2500.216300901456,-1,-1.0
2025-06-24 00:00:00+05:30,2504.0,2544.60009765625,2500.199951171875,2505.60009765625,996372,0.0,0.0,2512.20283203125,2514.2093587239583,2500.7290434495317,-1,0.0
2025-06-25 00:00:00+05:30,2519.89990234375,2541.60009765625,2512.10009765625,2527.199951171875,921346,0.0,0.0,2512.877099609375,2514.6284100932457,2503.250082280231,0,1.0
2025-06-26 00:00:00+05:30,2535.0,2593.60009765625,2522.199951171875,2586.199951171875,1339627,0.0,0.0,2515.212023925781,2516.865020751953,2511.150069793721,0,0.0
2025-06-27 00:00:00+05:30,2587.699951171875,2681.60009765625,2582.0,2646.300048828125,4049316,0.0,0.0,2521.5964233398436,2520.787294330019,2524.0214963684257,1,1.0
2025-06-30 00:00:00+05:30,2650.0,2653.89990234375,2605.89990234375,2619.39990234375,694814,0.0,0.0,2526.690783691406,2523.6876651539524,2533.1051540803614,1,0.0
2025-07-01 00:00:00+05:30,2624.89990234375,2645.0,2603.0,2621.800048828125,729197,0.0,0.0,2534.29892578125,2526.4908761160714,2541.552286913482,1,0.0
2025-07-02 00:00:00+05:30,2634.0,2646.0,2613.60009765625,2630.199951171875,621409,0.0,0.0,2541.4025390625,2529.3716837565103,2549.9949216047576,1,0.0
2025-07-03 00:00:00+05:30,2634.0,2644.0,2605.10009765625,2611.199951171875,502724,0.0,0.0,2546.806530761719,2531.5832585515204,2555.823972039721,1,0.0
2025-07-04 00:00:00+05:30,2617.0,2617.0,2582.199951171875,2599.10009765625,370305,0.0,0.0,2550.1162963867187,2533.3600174753287,2559.9455078127235,1,0.0
2025-07-07 00:00:00+05:30,2602.0,2605.39990234375,2572.0,2576.10009765625,412159,0.0,0.0,2549.882275390625,2534.4559169671475,2561.4840401787737,1,0.0
2025-07-08 00:00:00+05:30,2586.0,2600.0,2573.0,2591.300048828125,357686,0.0,0.0,2548.8590454101563,2535.877020263672,2564.3236600501405,1,0.0
2025-07-09 00:00:00+05:30,2599.0,2609.89990234375,2570.0,2583.0,396880,0.0,0.0,2549.015002441406,2537.026361232851,2566.1023590929844,1,0.0
2025-07-10 00:00:00+05:30,2591.0,2604.0,2575.0,2581.0,306565,0.0,0.0,2550.9450073242188,2538.0733526320682,2567.52118203651,1,0.0
2025-07-11 00:00:00+05:30,2575.0,2591.89990234375,2551.89990234375,2558.699951171875,390645,0.0,0.0,2553.485009765625,2538.5530409702037,2566.6810648113064,1,0.0
2025-07-14 00:00:00+05:30,2555.0,2604.800048828125,2543.5,2581.300048828125,536585,0.0,0.0,2555.3500122070313,2539.5245638760653,2568.073349003384,1,0.0
2025-07-15 00:00:00+05:30,2588.0,2606.89990234375,2576.0,2598.199951171875,379425,0.0,0.0,2560.835009765625,2540.8284613715277,2570.942549209907,1,0.0
2025-07-16 00:00:00+05:30,2602.5,2619.5,2595.5,2608.5,686644,0.0,0.0,2568.3050048828127,2542.2995817764945,2574.519449285154,1,0.0
2025-07-17 00:00:00+05:30,2612.0,2654.5,2605.300048828125,2616.60009765625,785771,0.0,0.0,2578.1050048828124,2543.8804438164893,2578.5271300824015,1,0.0
2025-07-18 00:00:00+05:30,2612.0,2626.699951171875,2584.199951171875,2596.10009765625,479942,0.0,0.0,2585.4900146484374,2544.9683532714844,2580.200746041816,1,0.0
2025-07-21 00:00:00+05:30,2596.300048828125,2624.89990234375,2585.0,2619.5,369782,0.0,0.0,2592.8650146484374,2546.489407286352,2583.9435321330716,1,0.0
2025-07-22 00:00:00+05:30,2626.0,2630.0,2581.60009765625,2587.800048828125,387055,0.0,0.0,2596.9750122070313,2547.3156201171873,2584.310819437362,1,0.0
2025-07-23 00:00:00+05:30,2600.699951171875,2625.89990234375,2593.5,2614.5,316424,0.0,0.0,2601.3400146484373,2550.392783203125,2587.185979490947,1,0.0
2025-07-24 00:00:00+05:30,2615.39990234375,2624.199951171875,2595.0,2608.39990234375,253782,0.0,0.0,2602.4500122070312,2552.1865380859376,2589.206353095976,1,0.0
2025-07-25 00:00:00+05:30,2605.0,2617.0,2544.10009765625,2550.10009765625,424612,0.0,0.0,2597.6400146484375,2552.1146533203123,2585.481947816002,0,-1.0
2025-07-28 00:00:00+05:30,2549.0,2585.0,2512.60009765625,2522.300048828125,428409,0.0,0.0,2592.785021972656,2551.774619140625,2579.4646241028713,0,0.0
2025-07-29 00:00:00+05:30,2529.0,2557.39990234375,2507.5,2547.89990234375,424781,0.0,0.0,2589.0900146484373,2552.7261865234377,2576.458460125812,0,0.0
2025-07-30 00:00:00+05:30,2547.89990234375,2552.60009765625,2525.0,2532.89990234375,262063,0.0,0.0,2584.2250122070313,2553.4017431640623,2572.3100260513297,0,0.0
2025-07-31 00:00:00+05:30,2509.89990234375,2520.0,2422.60009765625,2430.699951171875,1457616,0.0,0.0,2575.2000122070312,2552.2891650390625,2558.8233522532864,0,0.0
2025-08-01 00:00:00+05:30,2425.0,2444.89990234375,2333.0,2350.89990234375,976341,0.0,0.0,2562.790002441406,2548.533125,2539.0211189285683,0,0.0
2025-08-04 00:00:00+05:30,2360.0,2374.699951171875,2338.199951171875,2363.60009765625,576426,0.0,0.0,2552.165002441406,2544.87716796875,2522.3143549978713,0,0.0
2025-08-05 00:00:00+05:30,2370.0,2370.0,2316.0,2328.199951171875,576742,0.0,0.0,2539.0099975585936,2540.6611328125,2503.827268919205,-1,-1.0
2025-08-06 00:00:00+05:30,2333.89990234375,2347.89990234375,2296.0,2300.300048828125,631582,0.0,0.0,2524.875,2536.392841796875,2484.4437241486257,-1,0.0
2025-08-07 00:00:00+05:30,2290.0,2295.0,2202.800048828125,2249.800048828125,1529410,0.0,0.0,2508.3150024414062,2530.5988134765626,2462.096707451435,-1,0.0
2025-08-08 00:00:00+05:30,2247.0,2260.89990234375,2164.800048828125,2178.10009765625,2552736,0.0,0.0,2489.285009765625,2523.78857421875,2435.049411280465,-1,0.0
2025-08-11 00:00:00+05:30,2196.0,2302.0,2183.0,2283.39990234375,2376286,0.0,0.0,2474.390002441406,2519.106318359375,2420.60660090554,-1,0.0
2025-08-12 00:00:00+05:30,2280.10009765625,2314.699951171875,2267.0,2288.199951171875,1075526,0.0,0.0,2458.890002441406,2515.4775732421876,2407.996443788048,-1,0.0
2025-08-13 00:00:00+05:30,2299.0,2314.89990234375,2245.39990234375,2280.10009765625,833679,0.0,0.0,2442.470007324219,2511.317021484375,2395.8158393945437,-1,0.0
2025-08-14 00:00:00+05:30,2288.0,2304.0,2267.699951171875,2281.60009765625,998109,0.0,0.0,2425.720007324219,2506.88662109375,2384.9381497051827,-1,0.0
2025-08-18 00:00:00+05:30,2309.60009765625,2360.0,2300.0,2333.60009765625,988629,0.0,0.0,2412.595007324219,2502.90052734375,2380.048811414808,-1,0.0
2025-08-19 00:00:00+05:30,2339.89990234375,2395.60009765625,2314.10009765625,2388.39990234375,1069432,0.0,0.0,2401.040002441406,2499.0529150390626,2380.8441534080407,-1,0.0
2025-08-20 00:00:00+05:30,2380.0,2406.0,2372.10009765625,2387.10009765625,780025,0.0,0.0,2391.0050048828125,2494.5596240234377,2381.439957622156,-1,0.0
2025-08-21 00:00:00+05:30,2387.10009765625,2397.0,2371.39990234375,2377.199951171875,441867,0.0,0.0,2379.140002441406,2490.506005859375,2381.036147484034,-1,0.0
2025-08-22 00:00:00+05:30,2369.89990234375,2376.300048828125,2321.0,2324.89990234375,584211,0.0,0.0,2364.9650024414063,2486.156005859375,2375.6898384230544,-1,0.0
2025-08-25 00:00:00+05:30,2335.699951171875,2348.39990234375,2300.0,2302.89990234375,542455,0.0,0.0,2352.6049926757814,2482.056005859375,2368.7574635583587,-1,0.0
2025-08-26 00:00:00+05:30,2304.0,2309.300048828125,2249.39990234375,2272.0,1071550,0.0,0.0,2340.089990234375,2476.616005859375,2359.5424670289913,-1,0.0
2025-08-28 00:00:00+05:30,2271.89990234375,2327.89990234375,2255.0,2275.199951171875,907868,0.0,0.0,2326.4549926757813,2472.3500048828123,2351.5098464711705,-1,0.0
2025-08-29 00:00:00+05:30,2283.0,2289.699951171875,2240.0,2244.699951171875,795699,0.0,0.0,2312.0449951171877,2468.062001953125,2341.337475490285,-1,0.0
2025-09-01 00:00:00+05:30,2259.0,2288.0,2252.10009765625,2284.199951171875,425639,0.0,0.0,2304.7199951171874,2465.3339990234376,2335.8958065075794,-1,0.0
2025-09-02 00:00:00+05:30,2291.0,2302.0,2264.0,2274.199951171875,481894,0.0,0.0,2300.8849975585936,2461.85,2330.020010761322,-1,0.0
2025-09-03 00:00:00+05:30,2285.0,2293.0,2263.10009765625,2288.699951171875,443629,0.0,0.0,2297.139990234375,2458.1839990234375,2326.084766990898,-1,0.0
2025-09-04 00:00:00+05:30,2309.89990234375,2317.300048828125,2275.0,2278.800048828125,392697,0.0,0.0,2294.6699951171877,2453.647998046875,2321.5814604992056,-1,0.0
2025-09-05 00:00:00+05:30,2275.0,2293.5,2248.0,2281.39990234375,443010,0.0,0.0,2293.724987792969,2448.7319970703124,2317.7546454367816,-1,0.0
2025-09-08 00:00:00+05:30,2290.0,2333.89990234375,2286.0,2310.89990234375,542811,0.0,0.0,2296.77998046875,2443.22599609375,2317.101812761255,-1,0.0
2025-09-09 00:00:00+05:30,2320.0,2325.0,2297.0,2311.60009765625,369431,0.0,0.0,2303.45498046875,2436.5319970703126,2316.5778398941115,-1,0.0
2025-09-10 00:00:00+05:30,2330.0,2345.89990234375,2325.10009765625,2340.199951171875,390490,0.0,0.0,2306.2949829101562,2430.947998046875,2318.8275647777077,-1,0.0
2025-09-11 00:00:00+05:30,2348.0,2418.699951171875,2340.199951171875,2398.800048828125,2111888,0.0,0.0,2311.824987792969,2426.487998046875,2326.443991830128,-1,0.0
2025-09-12 00:00:00+05:30,2416.89990234375,2421.60009765625,2387.10009765625,2392.0,533971,0.0,0.0,2317.4199829101562,2421.7239990234375,2332.68742117964,-1,0.0
2025-09-15 00:00:00+05:30,2392.0,2402.800048828125,2378.10009765625,2383.39990234375,298129,0.0,0.0,2322.509973144531,2417.167998046875,2337.5171812905073,-1,0.0
2025-09-16 00:00:00+05:30,2410.0,2415.800048828125,2388.0,2399.39990234375,752979,0.0,0.0,2325.7999633789063,2413.173994140625,2343.4107737717686,-1,0.0
2025-09-17 00:00:00+05:30,2417.0,2417.0,2391.0,2402.0,514354,0.0,0.0,2326.4799682617186,2409.6919921875,2348.990700079219,-1,0.0
2025-09-18 00:00:00+05:30,2414.5,2438.0,2388.39990234375,2402.0,703730,0.0,0.0,2327.224963378906,2405.9059912109374,2354.039204833579,-1,0.0
2025-09-19 00:00:00+05:30,2495.0,2579.0,2466.10009765625,2524.0,7965135,0.0,0.0,2334.5649658203124,2404.7259912109375,2370.225947230381,0,1.0
2025-09-22 00:00:00+05:30,2535.0,2659.0,2522.10009765625,2629.5,7022985,0.0,0.0,2349.794970703125,2405.6959912109373,2394.918714160821,0,0.0
2025-09-23 00:00:00+05:30,2642.60009765625,2695.0,2593.0,2676.39990234375,5610022,0.0,0.0,2368.469970703125,2408.049990234375,2421.726446368719,0,0.0
2025-09-24 00:00:00+05:30,2655.0,2676.0,2614.39990234375,2619.800048828125,1720785,0.0,0.0,2385.859973144531,2408.819990234375,2440.5905989839007,0,0.0
2025-09-25 00:00:00+05:30,2625.0,2647.89990234375,2567.0,2576.39990234375,1489682,0.0,0.0,2400.919970703125,2408.3839892578126,2453.5248183515055,0,0.0
2025-09-26 00:00:00+05:30,2572.800048828125,2605.0,2535.0,2543.699951171875,1037808,0.0,0.0,2415.869970703125,2407.08798828125,2462.11292623916,1,1.0
2025-09-29 00:00:00+05:30,2543.699951171875,2555.0,2505.0,2509.5,1012402,0.0,0.0,2427.134973144531,2404.945986328125,2466.6259808830496,1,0.0
2025-09-30 00:00:00+05:30,2522.0,2535.0,2490.60009765625,2505.89990234375,712592,0.0,0.0,2438.719970703125,2403.141982421875,2470.366354355497,1,0.0
2025-10-01 00:00:00+05:30,2518.39990234375,2603.39990234375,2472.10009765625,2592.699951171875,1573485,0.0,0.0,2453.919970703125,2402.6059814453124,2482.017173099914,1,0.0
2025-10-03 00:00:00+05:30,2595.0,2612.89990234375,2564.39990234375,2589.89990234375,917651,0.0,0.0,2469.474963378906,2402.647978515625,2492.2917187421845,1,0.0
2025-10-06 00:00:00+05:30,2589.10009765625,2599.800048828125,2562.60009765625,2573.5,654955,0.0,0.0,2484.079968261719,2401.827978515625,2500.0258407667384,1,0.0
2025-10-07 00:00:00+05:30,2580.699951171875,2617.300048828125,2533.10009765625,2542.199951171875,1120230,0.0,0.0,2495.644970703125,2400.5039794921877,2504.042422710085,1,0.0
2025-10-08 00:00:00+05:30,2562.0,2565.0,2500.0,2524.10009765625,1063357,0.0,0.0,2506.269970703125,2399.9839794921877,2505.9526774668625,1,0.0
2025-10-09 00:00:00+05:30,2535.0,2559.0,2522.199951171875,2542.39990234375,651703,0.0,0.0,2516.3799682617187,2400.3859765625,2509.423841740852,1,0.0
2025-10-10 00:00:00+05:30,2552.0,2565.0,2538.800048828125,2550.89990234375,690142,0.0,0.0,2523.9849609375,2400.4459765625,2513.3739427506516,1,0.0
2025-10-13 00:00:00+05:30,2529.10009765625,2542.10009765625,2504.0,2527.39990234375,645483,0.0,0.0,2530.7549560546877,2400.3359765625,2514.709748426185,1,0.0
2025-10-14 00:00:00+05:30,2538.89990234375,2538.89990234375,2485.199951171875,2517.0,673048,0.0,0.0,2537.4349609375,2402.0619775390624,2514.9278676236913,1,0.0
2025-10-15 00:00:00+05:30,2535.0,2561.39990234375,2527.300048828125,2532.800048828125,759772,0.0,0.0,2544.1049682617186,2405.69998046875,2516.629980119352,1,0.0
2025-10-16 00:00:00+05:30,2544.800048828125,2579.699951171875,2540.89990234375,2557.60009765625,1020102,0.0,0.0,2551.884973144531,2409.57998046875,2520.531896075247,1,0.0
2025-10-17 00:00:00+05:30,2560.0,2577.199951171875,2543.10009765625,2549.39990234375,682968,0.0,0.0,2559.2549682617187,2414.0039794921877,2523.2812300055803,1,0.0
2025-10-20 00:00:00+05:30,2561.300048828125,2579.0,2537.10009765625,2548.10009765625,747349,0.0,0.0,2560.4599731445314,2418.95998046875,2525.6449316865965,1,0.0
2025-10-21 00:00:00+05:30,2554.89990234375,2562.0,2542.300048828125,2549.89990234375,101019,0.0,0.0,2556.4799682617186,2424.9619775390624,2527.95492889204,1,0.0
2025-10-23 00:00:00+05:30,2559.89990234375,2577.800048828125,2540.89990234375,2545.800048828125,852445,0.0,0.0,2549.9499755859374,2432.3159765625,2529.654464124048,1,0.0
2025-10-24 00:00:00+05:30,2554.800048828125,2554.800048828125,2497.699951171875,2504.199951171875,473765,0.0,0.0,2544.169970703125,2436.7319775390624,2527.2302247952694,1,0.0
2025-10-27 00:00:00+05:30,2504.199951171875,2514.60009765625,2487.10009765625,2492.800048828125,478055,0.0,0.0,2539.9899780273436,2440.8239794921874,2523.9511604174463,1,0.0
2025-10-28 00:00:00+05:30,2495.0,2516.0,2479.10009765625,2494.39990234375,626988,0.0,0.0,2537.5249755859377,2445.1099755859377,2521.1367548866183,1,0.0
2025-10-29 00:00:00+05:30,2500.0,2600.0,2495.5,2537.39990234375,1526734,0.0,0.0,2538.919970703125,2450.2259716796875,2522.685626073012,1,0.0
2025-10-30 00:00:00+05:30,2550.0,2559.39990234375,2511.800048828125,2526.89990234375,783328,0.0,0.0,2539.969970703125,2454.0919677734373,2523.086985717844,1,0.0
2025-10-31 00:00:00+05:30,2535.0,2543.5,2464.89990234375,2481.0,848642,0.0,0.0,2534.384973144531,2455.9439697265625,2519.0787013637637,1,0.0
2025-11-03 00:00:00+05:30,2484.0,2501.89990234375,2457.5,2467.0,731108,0.0,0.0,2528.2399780273436,2457.5419677734376,2514.118825043405,1,0.0
2025-11-04 00:00:00+05:30,2479.800048828125,2488.89990234375,2390.60009765625,2419.800048828125,2072668,0.0,0.0,2520.55498046875,2458.3939697265623,2505.136084451474,0,-1.0
2025-11-05 00:00:00+05:30,2419.800048828125,2419.800048828125,2419.800048828125,2419.800048828125,0,0.0,0.0,2514.4349853515623,2460.29197265625,2497.0088429635357,0,0.0
2025-11-06 00:00:00+05:30,2425.10009765625,2427.10009765625,2307.60009765625,2314.300048828125,1978147,0.0,0.0,2503.9449829101563,2460.5199755859376,2479.60800542683,0,0.0
2025-11-07 00:00:00+05:30,2315.0,2402.5,2291.39990234375,2369.39990234375,2232889,0.0,0.0,2495.2949829101562,2462.4679736328126,2469.111995609394,0,0.0
2025-11-10 00:00:00+05:30,2380.89990234375,2388.0,2364.0,2370.699951171875,559808,0.0,0.0,2486.2849853515627,2464.3779736328124,2459.7394199486776,0,0.0
2025-11-11 00:00:00+05:30,2368.0,2378.89990234375,2338.5,2366.800048828125,634172,0.0,0.0,2478.254992675781,2466.8199755859373,2450.88805127053,0,0.0
2025-11-12 00:00:00+05:30,2384.0,2517.5,2361.0,2484.5,6685426,0.0,0.0,2476.629992675781,2470.8259765625,2454.0891892447653,1,1.0
2025-11-13 00:00:00+05:30,2502.0,2525.0,2468.10009765625,2488.199951171875,2706326,0.0,0.0,2474.3999877929687,2475.1059765625,2457.3378332378234,0,-1.0
2025-11-14 00:00:00+05:30,2500.0,2553.699951171875,2481.0,2516.800048828125,4496233,0.0,0.0,2472.3599853515625,2479.667978515625,2463.000901389281,0,0.0
